Feature ID	Taxon	Confidence
158074f8225b5fd82f66c2274b8a500a	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9999839825917705
2020f012b8d54728a27101d07b86377c	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999959357
d319b913300cb34786867d6ce162f109	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.999999980472879
ce8486ede132c09704659e150dc9feb2	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999921198046575
8eb2ff504e6159773f4ae4c192637c74	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999948764184
9049c405b6a27f610c16aaea6d2f7f4c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.9887528432646194
2d782ae41d907a9b8ccb7065152f695f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__	0.8059642441516909
5e41a34414d1dc7d2b00b513b62e19d5	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9997393382463546
bdb152823a97308c1f049837f0cf13db	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.99985456833482
45e4364ffb37868633b53e176d598b5e	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999589942533209
0aa3da9b6eafa2cdd38a11ce20886dd8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999317371546423
8e849f4266eb89b1b0fd98a0540bf9af	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9869647112458275
bcd93f55d635a28b30f51b059ec2c4b6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999059002151
40b5e61feb3e2ee3b6b3ab77797e14b0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999062878873
4648ace2290846304c93a7e7da9ff9d7	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9975159067634861
79a27563922626043e5d5e2f018184ec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999463540024884
31a1e59e19573cb1bf50fb3c04f95c88	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Kibdelosporangium; s__	0.9878565367011058
a4a47a63581d68ad898f37053a84c4f6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999663137160427
5b983c86853d7bdcda87f632cf686d51	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__	0.9998369645159257
9b8548ea52076d0e736bce21e55a08a1	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9991082603252508
8f7351b88293451571e8fdb902c26462	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9717533251204555
4751d14ceac1b40af3164091d4befef0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.992433958080816
dc8492373bf929cecac41961d2352cb9	k__Bacteria; p__Gemmatimonadetes; c__; o__; f__; g__; s__	0.999550580052062
1cc8550171d041ee01100ecd7f284593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999598301493381
aeb8a051d55406ae2d6aa928ac907979	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.999999717951934
249f6b48c028f8d074f9cd6078c8047f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.999999998581572
33390be9f1f70e7d927c8de364202b75	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales	0.8067485280907413
284d330bf1174109694ba07c8d7ec160	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999983089
5c68019295b8c9b20388c7a206ae474e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Ammoniphilus; s__	0.9995735450228985
7c64d5a7549d568c258e1a26a3cc0aa5	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9999241042787316
cd5442cc61343511b0de79526804825d	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9998607037848203
9d6f7c8498879d7efb3f130df4ea82cc	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9983538117724536
1c2ecd5c286dd4ab3eb6edfbf7549838	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999986777781305
b6d98293c1633d2e47beb83d9d4469b3	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__[Entotheonellales]; f__[Entotheonellaceae]; g__; s__	0.9999999999977831
3761a26aef7e143cb2cdc05188589703	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999942937696694
1b3c49af361cfe385e0a07ee6da2b062	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999930248578
608b2702d9add6416695534f2defc137	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__	0.9999931658372719
9537c343f54aa56f292a9c9c52dbaba1	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.999999408553326
cecd91fbd9e6e5af849a4dce40a764bf	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999995984978194
c9ca873f57e40e259c46c20af8b28e15	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999974244481045
